# Horizontal Translation, Vertical Translation, Rotation
-1.82689,0.77790,0.00000
2.27685,1.08834,-1.86897
8.28264,4.34823,-3.77967
3.55418,3.11970,-2.39454
1.11119,2.18193,0.00000
-0.64450,1.84261,0.00000
0.56206,0.78680,-0.94889
4.73611,5.31639,-5.11779
1.51354,2.58373,-2.16045
-1.44765,2.59780,0.00000
-1.63552,1.37941,0.00000
-3.26003,1.55321,0.00000
-4.25246,1.12144,0.00000
-3.31259,0.52451,0.00000
-3.97895,0.23114,0.00000
-3.48356,-0.07663,-0.25825
-3.04674,-0.31322,0.00000
-2.24836,-0.42038,0.00000
-1.60002,-0.33885,0.00000
-0.99298,-0.12949,0.00000
-1.23526,0.04881,0.00000
-1.08604,0.25423,0.00000
-1.55022,0.71757,0.00000
-1.47311,0.68966,0.00000
-4.83091,0.96846,0.31284
-10.49020,0.76298,5.32245
-6.48712,-0.42584,2.45543
-3.25265,-0.14200,1.36755
-8.54261,1.03466,2.95628
-7.72925,-0.44374,3.86205
-4.93982,-0.65016,2.42309
-2.93053,-0.15871,1.08295
-0.82348,-0.32005,0.39653
-1.27937,0.91769,0.00000
-2.16475,1.53775,0.00000
-3.03629,1.60466,0.00000
-4.19462,2.07549,0.00000
-5.53782,1.94338,1.26856
-3.80597,0.06924,-0.52097
-2.77491,-0.73518,0.25094
-2.37063,-0.97929,0.29735
-1.87280,-1.88190,0.53206
-0.58586,-2.47874,0.54808
-0.63695,-2.17213,0.72799
-1.23304,-1.93930,0.66352
-0.98667,-1.23525,0.74983
-0.68737,-0.62797,0.51840
-1.00417,-0.43018,0.34366
-1.16706,-0.14490,0.39068
-0.99202,0.13960,0.35634
-1.66643,0.45096,0.16881
-1.40645,0.47160,0.16372
-2.16179,0.79714,-0.38944
-1.71313,0.74484,-0.62481
-2.10178,1.13288,0.47174
-1.43686,0.93159,0.00000
-2.02352,1.26729,0.10102
-1.96830,1.13527,-0.01842
-1.79439,1.19599,0.00000
-1.34050,1.07166,0.11831
-0.79432,0.82581,0.26292
-0.75020,1.02776,0.20529
-0.57924,0.83301,0.35558
-0.41649,0.55101,0.00000
-0.89925,0.72484,0.09828
-1.29912,0.57964,-0.34769
-1.39347,0.58098,-0.37340
-1.40373,0.75194,0.00000
-1.54270,0.93650,0.00000
-1.90400,1.55519,0.00000
-2.43758,2.26100,0.00000
-2.69649,1.83504,0.00000
-2.49193,1.53825,0.00000
-2.41499,1.56616,0.00000
-2.37941,1.71489,0.00000
-2.27069,2.05187,0.00000
-2.06647,1.90194,0.00000
-1.61816,1.28958,0.00000
-1.76515,1.31294,0.00000
-2.02635,1.30389,0.00000
-1.58768,0.90073,0.00000
-1.55173,0.91193,0.00000
-2.14988,1.30195,0.00000
-2.00970,1.25330,0.00000
-1.96521,1.19474,0.00000
-1.89700,1.22254,0.00000
-1.87236,1.34704,0.00000
-2.01629,1.46519,0.00000
-2.03755,1.43695,0.00000
-2.11255,1.45718,0.00000
-2.24966,1.44776,0.00000
-2.37303,1.40795,0.00000
-2.53635,1.31775,0.00000
-1.97816,0.99069,0.00000
-2.60372,1.26826,0.00000
-2.06663,0.93812,0.00000
-2.86802,1.22681,0.00000
-3.00614,1.26217,0.00000
-3.02533,1.43087,0.00000
-3.11958,1.53113,0.00000
-3.20926,1.55094,0.00000
-2.37006,1.28229,0.00000
-2.98367,1.61674,0.00000
-2.97614,1.61862,0.00000
-2.83857,1.58981,0.00000
-2.70274,1.58089,0.00000
-2.71190,1.44761,0.00000
-2.86261,1.50633,0.00000
-2.68757,1.49374,0.00000
-3.17510,1.97575,0.00000
-3.80343,2.48031,0.00000
-2.53941,1.57509,0.00000
-2.65883,1.61795,0.00000
-2.13212,1.30946,0.00000
-2.05475,1.29968,0.00000
-3.09510,1.96949,0.00000
-2.36924,1.45527,0.00000
-1.63659,1.02821,0.00000
-2.21105,1.30100,0.00000
-2.26569,1.19848,0.00000
-8.97733,2.59920,0.96099
-0.80899,-0.03603,0.30199
-0.58641,-0.00423,0.37266
-0.58956,0.56877,0.00000
-0.95257,0.90030,0.00000
-0.86828,0.94185,0.00000
-1.21599,1.56136,0.00000
-0.70406,1.29961,0.00000
-0.99491,1.99798,0.00000
-1.39704,2.20049,0.00000
-1.11826,1.61314,0.00000
-1.59431,2.08285,0.00000
-1.72450,2.07824,0.00000
-1.33414,1.30746,0.00000
-1.46043,1.25494,0.00000
-0.82970,0.47542,0.00000
-0.96118,0.74288,0.00000
-1.27418,1.11189,0.00000
-1.51649,1.59766,0.00000
-1.77703,1.99048,0.00000
-2.19101,2.28341,0.00000
-2.31194,2.38260,0.00000
-2.25405,2.46020,0.00000
-2.48449,2.37784,0.00000
-2.86932,2.22532,0.00000
-2.17749,1.56042,0.00000
-2.61441,1.99341,0.00000
-2.63222,1.77485,0.00000
-2.69979,1.82538,0.00000
-2.76945,1.89670,0.00000
-2.92772,1.88014,0.00000
-2.86226,1.81082,0.00000
-2.90778,1.82014,0.00000
-2.95617,1.78257,0.00000
-3.59060,2.24873,0.00000
-2.89015,1.79343,0.00000
-3.70065,2.26033,0.00000
-5.34398,3.08296,0.00000
-5.34855,3.15484,0.00000
-5.18275,3.45541,0.00000
-5.57925,3.73872,0.00000
-5.67237,3.75275,0.00000
-5.81878,4.24900,0.00000
-9.01598,2.99794,0.00000
-13.40601,2.52657,5.26039
-9.04410,0.79332,0.00000
-4.20004,2.21243,0.00000
-2.22576,1.35766,0.00000
-2.77147,1.81831,0.00000
-1.66359,1.93917,0.00000
-1.87036,2.53854,0.00000
-2.11197,2.85125,0.00000
-2.04433,3.31227,0.00000
-3.12052,3.28009,0.00000
-3.56585,3.62558,0.00000
-3.71618,3.38805,0.00000
-4.30246,3.09796,0.00000
-4.29845,1.68794,0.00000
-4.70912,2.68483,0.00000
-5.06307,2.43694,0.00000
-4.50164,2.20606,0.00000
-3.20176,1.33065,-1.74746
-4.17896,1.80947,-1.86058
-4.00186,1.74244,-0.98185
-3.15369,1.43517,-1.05074
-3.72816,1.45886,-0.59937
-3.15684,1.19539,-0.28907
-2.23826,0.69573,-0.51195
-2.43660,0.63030,0.19151
-1.52732,0.33199,0.26671
-1.54280,0.42313,0.27634
-2.14705,0.65072,0.26732
-2.12648,0.72155,0.20663
-1.96943,0.84949,0.26060
-2.02322,1.04773,0.25703
-2.33724,1.14918,0.25511
-2.57146,1.25985,0.10398
-3.19899,1.63272,-0.19733
-2.57057,1.46532,-0.07460
-3.28134,2.05558,-1.13608
-4.81894,3.54475,0.00000
-4.15134,3.81260,0.00000
-2.31034,3.59272,0.00000
-0.81968,3.51123,0.00000
-2.95932,4.78518,0.00000
-2.84329,2.58227,0.00000
-3.18673,2.32337,0.00000
6.10900,4.97350,-6.40735
1.26586,5.33403,-3.37669
-4.83618,5.29123,0.00000
-6.91419,4.57878,0.00000
-6.73983,4.17240,0.00000
-4.95772,4.07499,0.00000
-3.88019,4.00054,0.00000
-3.29320,3.48499,0.00000
-3.33185,2.95191,0.00000
-3.16198,2.41553,0.00000
-3.61946,2.49954,0.00000
-2.95983,2.08381,0.00000
-2.50009,1.64791,0.00000
-2.82889,1.69318,0.00000
-3.39436,2.01707,0.00000
